Linux 6.8.0-49-generic (samoy-pc) 	12/09/2024 	_x86_64_	(12 CPU)

01:40:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:45:19 PM  all   10.50    0.00    4.23   10.41    0.00    0.34    0.00    0.00    0.00   74.51
01:45:20 PM  all   13.71    0.00    4.60   11.24    0.00    0.34    0.00    0.00    0.00   70.10
01:45:21 PM  all   16.47    0.00    4.67    9.93    0.00    0.25    0.00    0.00    0.00   68.68
01:45:22 PM  all   14.26    0.00    3.84   11.70    0.00    0.26    0.00    0.00    0.00   69.94
01:45:23 PM  all   11.93    0.00    3.83   11.16    0.00    0.09    0.00    0.00    0.00   73.00
01:45:24 PM  all   10.41    0.00    4.57   10.16    0.00    0.51    0.00    0.00    0.00   74.34
01:45:25 PM  all   12.30    0.00    4.10   11.02    0.00    0.34    0.00    0.00    0.00   72.25
01:45:26 PM  all   11.70    0.00    3.99   10.09    0.00    0.34    0.00    0.00    0.00   73.88
01:45:27 PM  all    9.31    0.00    3.73   10.84    0.00    0.34    0.00    0.00    0.00   75.78
01:45:28 PM  all   13.59    0.00    4.25   12.49    0.00    0.25    0.00    0.00    0.00   69.41
01:45:29 PM  all   10.73    0.00    3.75    9.88    0.00    0.43    0.00    0.00    0.00   75.21
01:45:30 PM  all   13.67    0.00    4.50   11.97    0.00    0.51    0.00    0.00    0.00   69.35
01:45:31 PM  all   11.24    0.00    3.07   11.50    0.00    0.17    0.00    0.00    0.00   74.02
01:45:32 PM  all   13.58    0.00    4.67   10.36    0.00    0.25    0.00    0.00    0.00   71.14
01:45:33 PM  all   11.99    0.00    3.51   11.99    0.00    0.34    0.00    0.00    0.00   72.17
01:45:34 PM  all   10.94    0.00    3.16   11.71    0.00    0.26    0.00    0.00    0.00   73.93
01:45:35 PM  all   10.93    0.00    3.31   10.68    0.00    0.17    0.00    0.00    0.00   74.92
01:45:36 PM  all   10.97    0.00    2.89   10.71    0.00    0.34    0.00    0.00    0.00   75.09
01:45:37 PM  all   11.38    0.00    2.91   11.72    0.00    0.17    0.00    0.00    0.00   73.82
01:45:38 PM  all   10.89    0.00    3.15   10.81    0.00    0.17    0.00    0.00    0.00   74.98
01:45:39 PM  all   14.59    0.00    3.73   10.52    0.00    0.51    0.00    0.00    0.00   70.65
01:45:40 PM  all   14.99    0.00    3.58   10.73    0.00    0.26    0.00    0.00    0.00   70.44
01:45:41 PM  all   14.69    0.00    3.35   10.65    0.00    0.34    0.00    0.00    0.00   70.96
01:45:42 PM  all   12.04    0.00    3.56   11.03    0.00    0.17    0.00    0.00    0.00   73.20
01:45:43 PM  all   11.88    0.00    3.33   11.28    0.00    0.17    0.00    0.00    0.00   73.33
01:45:44 PM  all   15.52    0.00    3.50   12.19    0.00    0.34    0.00    0.00    0.00   68.46
01:45:45 PM  all   12.65    0.00    4.02   10.85    0.00    0.34    0.00    0.00    0.00   72.14
01:45:46 PM  all   13.37    0.00    4.34   10.99    0.00    0.17    0.00    0.00    0.00   71.12
01:45:47 PM  all   13.04    0.00    4.83   11.26    0.00    0.59    0.00    0.00    0.00   70.28
01:45:48 PM  all   12.90    0.00    4.07   11.29    0.00    0.42    0.00    0.00    0.00   71.31
01:45:49 PM  all   12.04    0.00    4.41   10.52    0.00    0.34    0.00    0.00    0.00   72.69
01:45:50 PM  all   10.18    0.00    4.24    9.75    0.00    0.34    0.00    0.00    0.00   75.49
01:45:51 PM  all   13.00    0.00    4.11   11.29    0.00    0.26    0.00    0.00    0.00   71.34
01:45:52 PM  all   13.00    0.00    3.99   12.06    0.00    0.25    0.00    0.00    0.00   70.69
01:45:53 PM  all   12.31    0.00    4.16   11.04    0.00    0.42    0.00    0.00    0.00   72.07
01:45:54 PM  all   11.71    0.00    4.33   11.12    0.00    0.51    0.00    0.00    0.00   72.33
01:45:55 PM  all   11.64    0.00    3.60   10.96    0.00    0.26    0.00    0.00    0.00   73.54
01:45:56 PM  all   15.41    0.00    4.40   11.26    0.00    0.17    0.00    0.00    0.00   68.76
01:45:57 PM  all   11.78    0.00    4.58   10.42    0.00    0.51    0.00    0.00    0.00   72.71
01:45:58 PM  all    7.38    0.00    3.31    9.58    0.00    0.51    0.00    0.00    0.00   79.22
01:45:59 PM  all   13.76    0.00    4.44   11.20    0.00    0.34    0.00    0.00    0.00   70.26
01:46:00 PM  all   12.22    0.00    3.93   11.03    0.00    0.26    0.00    0.00    0.00   72.56
01:46:01 PM  all   13.34    0.00    4.02   11.55    0.00    0.17    0.00    0.00    0.00   70.92
01:46:02 PM  all   11.61    0.00    4.44   10.67    0.00    0.17    0.00    0.00    0.00   73.10
01:46:03 PM  all    9.89    0.00    3.55   10.14    0.00    0.42    0.00    0.00    0.00   75.99
01:46:04 PM  all   11.64    0.00    3.51   11.47    0.00    0.17    0.00    0.00    0.00   73.20
01:46:05 PM  all   13.98    0.00    3.67   11.42    0.00    0.17    0.00    0.00    0.00   70.76
01:46:06 PM  all   12.12    0.00    3.39   10.85    0.00    0.34    0.00    0.00    0.00   73.31
01:46:07 PM  all   11.95    0.09    3.24   12.20    0.00    0.26    0.00    0.00    0.00   72.27
01:46:08 PM  all   12.03    0.00    3.62   11.27    0.00    0.34    0.00    0.00    0.00   72.75
01:46:09 PM  all    8.70    0.00    2.64   10.49    0.00    0.60    0.00    0.00    0.00   77.58
01:46:10 PM  all   11.11    0.00    3.22   11.62    0.00    0.25    0.00    0.00    0.00   73.79
01:46:11 PM  all   10.37    0.00    3.32   11.14    0.00    0.34    0.00    0.00    0.00   74.83
01:46:12 PM  all   10.89    0.00    3.15   11.66    0.00    0.17    0.00    0.00    0.00   74.13
01:46:13 PM  all    9.21    0.00    2.90   11.68    0.00    0.43    0.00    0.00    0.00   75.79
01:46:14 PM  all   14.37    0.00    3.23   11.14    0.00    0.17    0.00    0.00    0.00   71.09
01:46:15 PM  all   11.29    0.00    3.14   11.63    0.00    0.42    0.00    0.00    0.00   73.51
01:46:16 PM  all   10.05    0.00    2.79   10.73    0.00    0.34    0.00    0.00    0.00   76.10
01:46:17 PM  all   11.33    0.00    3.15   11.41    0.00    0.43    0.00    0.00    0.00   73.68
01:46:18 PM  all    9.75    0.00    2.91   11.21    0.00    0.26    0.00    0.00    0.00   75.88
01:46:19 PM  all   11.66    0.00    3.06   10.81    0.00    0.26    0.00    0.00    0.00   74.21
01:46:20 PM  all   10.77    0.00    2.91   11.62    0.00    0.17    0.00    0.00    0.00   74.53
01:46:21 PM  all   12.14    0.00    2.99   11.03    0.00    0.34    0.00    0.00    0.00   73.50
01:46:22 PM  all    8.90    0.00    2.97   11.02    0.00    0.17    0.00    0.00    0.00   76.95
01:46:23 PM  all    9.52    0.00    2.89   12.15    0.00    0.42    0.00    0.00    0.00   75.02
01:46:24 PM  all   10.03    0.00    2.89    9.95    0.00    0.43    0.00    0.00    0.00   76.70
01:46:25 PM  all   10.99    0.00    3.07   11.58    0.00    0.26    0.00    0.00    0.00   74.11
01:46:26 PM  all   11.41    0.00    2.92   11.06    0.00    0.09    0.00    0.00    0.00   74.53
01:46:27 PM  all   11.42    0.00    3.15   11.68    0.00    0.43    0.00    0.00    0.00   73.32
01:46:28 PM  all   11.45    0.00    3.08   11.45    0.00    0.26    0.00    0.00    0.00   73.76
01:46:29 PM  all   10.59    0.00    2.99   11.02    0.00    0.17    0.00    0.00    0.00   75.23
01:46:30 PM  all   11.15    0.00    3.23   10.64    0.00    0.17    0.00    0.00    0.00   74.81
01:46:31 PM  all   11.58    0.00    2.79    9.81    0.00    0.25    0.00    0.00    0.00   75.57
01:46:32 PM  all   11.53    0.00    2.99   11.70    0.00    0.34    0.00    0.00    0.00   73.44
01:46:33 PM  all   11.62    0.00    3.25   11.28    0.00    0.26    0.00    0.00    0.00   73.59
01:46:34 PM  all    9.33    0.00    2.91   10.62    0.00    0.43    0.00    0.00    0.00   76.71
01:46:35 PM  all    9.29    0.00    2.87   11.40    0.00    0.59    0.00    0.00    0.00   75.84
01:46:36 PM  all   10.82    0.00    2.98   10.90    0.00    0.26    0.00    0.00    0.00   75.04
01:46:37 PM  all    9.14    0.00    3.07   10.76    0.00    0.34    0.00    0.00    0.00   76.69
01:46:38 PM  all   10.87    0.00    3.06   11.29    0.00    0.25    0.00    0.00    0.00   74.53
01:46:39 PM  all    8.85    0.00    3.15   10.72    0.00    0.26    0.00    0.00    0.00   77.02
01:46:40 PM  all   12.11    0.00    2.75   11.08    0.00    0.26    0.00    0.00    0.00   73.80
01:46:41 PM  all   10.41    0.00    3.64   10.15    0.00    0.59    0.00    0.00    0.00   75.21
01:46:42 PM  all    9.70    0.00    2.64   10.81    0.00    0.51    0.00    0.00    0.00   76.34
01:46:43 PM  all   10.46    0.00    2.98   11.31    0.00    0.26    0.00    0.00    0.00   75.00
01:46:44 PM  all   12.13    0.00    3.93   11.70    0.00    0.26    0.00    0.00    0.00   71.99
01:46:45 PM  all   11.30    0.00    5.01   12.06    0.00    0.34    0.00    0.00    0.00   71.28
01:46:46 PM  all   10.65    0.00    3.89   11.07    0.00    0.34    0.00    0.00    0.00   74.05
01:46:47 PM  all   11.19    0.00    3.59   11.27    0.00    0.17    0.00    0.00    0.00   73.78
01:46:48 PM  all   13.84    0.00    4.05   11.14    0.00    0.59    0.00    0.00    0.00   70.38
01:46:49 PM  all   11.70    0.00    4.24   10.52    0.00    0.34    0.00    0.00    0.00   73.20
01:46:50 PM  all   13.52    0.00    4.70   10.18    0.00    0.17    0.00    0.00    0.00   71.43
01:46:51 PM  all   10.77    0.00    4.36    9.91    0.00    0.43    0.00    0.00    0.00   74.53
01:46:52 PM  all   11.36    0.00    3.59   10.59    0.00    0.43    0.00    0.00    0.00   74.04
01:46:53 PM  all   10.98    0.00    4.09   10.47    0.00    0.43    0.00    0.00    0.00   74.04
01:46:54 PM  all   16.18    0.00    5.03   11.33    0.00    0.26    0.00    0.00    0.00   67.21
01:46:55 PM  all   13.07    0.00    3.59   11.78    0.00    0.34    0.00    0.00    0.00   71.22
01:46:56 PM  all   11.87    0.00    3.07   11.96    0.00    0.26    0.00    0.00    0.00   72.84
01:46:57 PM  all   12.79    0.00    4.49   10.41    0.00    0.34    0.00    0.00    0.00   71.97
01:46:58 PM  all   13.34    0.00    5.22   10.09    0.00    0.34    0.00    0.00    0.00   71.00
01:46:59 PM  all   11.34    0.00    4.31   11.25    0.00    0.34    0.00    0.00    0.00   72.76
01:47:00 PM  all    9.48    0.00    3.64   10.49    0.00    0.25    0.00    0.00    0.00   76.14
01:47:01 PM  all   12.01    0.00    3.52   10.81    0.00    0.43    0.00    0.00    0.00   73.24
01:47:02 PM  all   11.52    0.00    3.75   11.43    0.00    0.09    0.00    0.00    0.00   73.21
01:47:03 PM  all   13.64    0.00    4.43   10.49    0.00    0.51    0.00    0.00    0.00   70.93
01:47:04 PM  all   11.34    0.00    4.18   10.83    0.00    0.34    0.00    0.00    0.00   73.32
01:47:05 PM  all   12.32    0.00    4.11   10.44    0.00    0.26    0.00    0.00    0.00   72.88
01:47:06 PM  all   13.72    0.00    4.63   11.23    0.00    0.26    0.00    0.00    0.00   70.15
01:47:07 PM  all   10.88    0.00    3.43   11.74    0.00    0.34    0.00    0.00    0.00   73.61
01:47:08 PM  all   11.99    0.00    3.57   10.97    0.00    0.26    0.00    0.00    0.00   73.21
01:47:09 PM  all   10.82    0.00    3.13   10.48    0.00    0.51    0.00    0.00    0.00   75.06
01:47:10 PM  all   11.66    0.00    4.77   10.30    0.00    0.34    0.00    0.00    0.00   72.94
01:47:11 PM  all   10.70    0.00    2.91   11.13    0.00    0.26    0.00    0.00    0.00   75.00
01:47:12 PM  all   12.02    0.00    3.32   11.85    0.00    0.26    0.00    0.00    0.00   72.55
01:47:13 PM  all   10.39    0.00    2.83   10.13    0.00    0.34    0.00    0.00    0.00   76.31
01:47:14 PM  all   12.19    0.00    3.67   10.57    0.00    0.43    0.00    0.00    0.00   73.15
01:47:15 PM  all   15.11    0.08    4.14   11.05    0.00    0.59    0.00    0.00    0.00   69.03
01:47:16 PM  all    8.53    0.00    2.22   10.49    0.00    0.26    0.00    0.00    0.00   78.50
01:47:17 PM  all   10.49    0.00    3.16   10.92    0.00    0.26    0.00    0.00    0.00   75.17
01:47:18 PM  all    9.98    0.00    2.99   11.35    0.00    0.17    0.00    0.00    0.00   75.51
01:47:19 PM  all    9.10    0.00    3.15   10.12    0.00    0.26    0.00    0.00    0.00   77.38
01:47:20 PM  all    9.85    0.00    2.72   11.71    0.00    0.25    0.00    0.00    0.00   75.47
01:47:21 PM  all   11.80    0.00    3.19   12.06    0.00    0.26    0.00    0.00    0.00   72.70
01:47:22 PM  all   13.57    0.00    3.69   11.77    0.00    0.26    0.00    0.00    0.00   70.70
01:47:23 PM  all   12.10    0.00    3.09   11.50    0.00    0.26    0.00    0.00    0.00   73.05
01:47:24 PM  all    9.37    0.00    3.07   11.84    0.00    0.34    0.00    0.00    0.00   75.38
01:47:25 PM  all   12.95    0.00    2.90   11.58    0.00    0.17    0.00    0.00    0.00   72.40
01:47:26 PM  all    9.28    0.00    2.72    9.96    0.00    0.34    0.00    0.00    0.00   77.70
01:47:27 PM  all   12.22    0.00    3.65   11.38    0.00    0.17    0.00    0.00    0.00   72.58
01:47:28 PM  all   11.95    0.00    3.33   10.84    0.00    0.51    0.00    0.00    0.00   73.38
01:47:29 PM  all   13.27    0.00    3.49   11.39    0.00    0.43    0.00    0.00    0.00   71.43
01:47:30 PM  all    9.69    0.00    3.06   11.05    0.00    0.26    0.00    0.00    0.00   75.94
01:47:31 PM  all    8.40    0.00    3.00    9.78    0.00    0.26    0.00    0.00    0.00   78.56
01:47:32 PM  all   15.97    0.00    3.31   11.47    0.00    0.59    0.00    0.00    0.00   68.65
01:47:33 PM  all   11.53    0.00    2.65   11.78    0.00    0.43    0.00    0.00    0.00   73.61
01:47:34 PM  all    8.21    0.00    3.16    9.57    0.00    0.34    0.00    0.00    0.00   78.72
01:47:35 PM  all    7.03    0.00    2.46   10.16    0.00    0.42    0.00    0.00    0.00   79.93
01:47:36 PM  all   11.06    0.09    3.49   11.83    0.00    0.17    0.00    0.00    0.00   73.36
01:47:37 PM  all   10.63    0.00    3.00   11.06    0.00    0.69    0.00    0.00    0.00   74.61
01:47:38 PM  all   11.42    0.00    3.47    9.56    0.00    0.51    0.00    0.00    0.00   75.04
01:47:39 PM  all   10.79    0.00    3.00   11.04    0.00    0.26    0.00    0.00    0.00   74.91
01:47:40 PM  all   15.19    0.00    3.75   11.09    0.00    0.17    0.00    0.00    0.00   69.80
01:47:41 PM  all   14.30    0.00    3.62    9.99    0.00    0.26    0.00    0.00    0.00   71.83
01:47:42 PM  all   13.74    0.00    3.75   10.24    0.00    0.17    0.00    0.00    0.00   72.10
01:47:43 PM  all   15.27    0.00    3.67   10.15    0.00    0.17    0.00    0.00    0.00   70.73
01:47:44 PM  all   13.70    0.00    3.51   10.10    0.00    0.26    0.00    0.00    0.00   72.43
01:47:45 PM  all   15.73    0.00    3.33   10.68    0.00    0.09    0.00    0.00    0.00   70.17
01:47:46 PM  all   13.08    0.00    3.61    9.81    0.00    0.26    0.00    0.00    0.00   73.24
01:47:47 PM  all   16.72    0.00    3.75   11.01    0.00    0.09    0.00    0.00    0.00   68.43
01:47:48 PM  all   13.61    0.00    3.77    9.85    0.00    0.26    0.00    0.00    0.00   72.52
01:47:49 PM  all   20.05    0.00    4.67   10.11    0.00    0.08    0.00    0.00    0.00   65.08
01:47:50 PM  all   16.75    0.00    4.00   10.03    0.00    0.26    0.00    0.00    0.00   68.96
01:47:51 PM  all   15.48    0.00    4.08   10.29    0.00    0.09    0.00    0.00    0.00   70.07
01:47:52 PM  all   13.56    0.00    3.52   10.13    0.00    0.17    0.00    0.00    0.00   72.62
01:47:53 PM  all   16.21    0.00    4.35   10.84    0.00    0.09    0.00    0.00    0.00   68.52
01:47:54 PM  all   14.79    0.00    3.93   10.77    0.00    0.17    0.00    0.00    0.00   70.34
01:47:55 PM  all   15.77    0.00    4.18   10.57    0.00    0.17    0.00    0.00    0.00   69.31
01:47:56 PM  all   13.99    0.00    4.10   10.67    0.00    0.09    0.00    0.00    0.00   71.16
01:47:57 PM  all   16.60    0.00    4.19   10.95    0.00    0.17    0.00    0.00    0.00   68.09
01:47:58 PM  all   15.34    0.00    4.03    9.77    0.00    0.09    0.00    0.00    0.00   70.78
01:47:59 PM  all   15.78    0.00    4.86   10.84    0.00    0.00    0.00    0.00    0.00   68.52
01:48:00 PM  all   14.33    0.00    3.84   10.58    0.00    0.17    0.00    0.00    0.00   71.08
01:48:01 PM  all   14.73    0.00    3.94   10.10    0.00    0.17    0.00    0.00    0.00   71.06
01:48:02 PM  all   16.39    0.00    4.29   10.64    0.00    0.09    0.00    0.00    0.00   68.58
01:48:03 PM  all   14.42    0.00    3.69    9.79    0.00    0.09    0.00    0.00    0.00   72.02
01:48:04 PM  all   14.11    0.00    3.68   10.35    0.00    0.26    0.00    0.00    0.00   71.60
01:48:05 PM  all   12.49    0.00    3.34    9.15    0.00    0.09    0.00    0.00    0.00   74.94
01:48:06 PM  all   17.79    0.00    3.85    9.75    0.00    0.09    0.00    0.00    0.00   68.52
01:48:07 PM  all   14.52    0.00    3.93    9.56    0.00    0.09    0.00    0.00    0.00   71.90
01:48:08 PM  all   16.32    0.00    4.55   11.00    0.00    0.26    0.00    0.00    0.00   67.87
01:48:09 PM  all   13.24    0.00    3.84    9.82    0.00    0.17    0.00    0.00    0.00   72.93
01:48:10 PM  all   13.97    0.00    3.98    9.82    0.00    0.08    0.00    0.00    0.00   72.14
01:48:11 PM  all   15.78    0.00    3.60   10.21    0.00    0.17    0.00    0.00    0.00   70.24
01:48:12 PM  all   13.71    0.00    3.83    9.97    0.00    0.17    0.00    0.00    0.00   72.32
01:48:13 PM  all   15.79    0.00    3.71   10.96    0.00    0.17    0.00    0.00    0.00   69.37
01:48:14 PM  all   15.97    0.00    4.38   10.90    0.00    0.09    0.00    0.00    0.00   68.67
01:48:15 PM  all   13.61    0.00    3.83    9.86    0.00    0.17    0.00    0.00    0.00   72.53
01:48:16 PM  all   13.61    0.00    3.62   10.25    0.00    0.17    0.00    0.00    0.00   72.35
01:48:17 PM  all   13.68    0.00    3.25    9.74    0.00    0.26    0.00    0.00    0.00   73.08
01:48:18 PM  all   14.74    0.00    3.83   10.22    0.00    0.17    0.00    0.00    0.00   71.04
01:48:19 PM  all   13.14    0.00    3.61    9.71    0.00    0.17    0.00    0.00    0.00   73.37
01:48:20 PM  all   13.26    0.00    3.51    9.84    0.00    0.43    0.00    0.00    0.00   72.97
01:48:21 PM  all   15.38    0.00    4.36   10.26    0.00    0.17    0.00    0.00    0.00   69.83
01:48:22 PM  all   14.72    0.00    3.98   10.56    0.00    0.00    0.00    0.00    0.00   70.74
01:48:23 PM  all   17.42    0.00    4.18   10.16    0.00    0.17    0.00    0.00    0.00   68.06
01:48:24 PM  all   14.36    0.00    3.42   10.26    0.00    0.26    0.00    0.00    0.00   71.71
01:48:25 PM  all   14.37    0.00    4.25    9.86    0.00    0.09    0.00    0.00    0.00   71.43
01:48:26 PM  all   16.82    0.00    4.81   10.73    0.00    0.09    0.00    0.00    0.00   67.55
01:48:27 PM  all   18.51    0.00    6.08    9.51    0.00    0.00    0.00    0.00    0.00   65.90
01:48:28 PM  all   18.57    0.00    4.86    9.54    0.00    0.26    0.00    0.00    0.00   66.78
01:48:29 PM  all   10.67    0.00    3.64   10.58    0.00    0.34    0.00    0.00    0.00   74.77
01:48:30 PM  all   10.82    0.00    3.38   11.75    0.00    0.34    0.00    0.00    0.00   73.71
01:48:31 PM  all    9.06    0.00    3.42   10.43    0.00    0.17    0.00    0.00    0.00   76.92
01:48:32 PM  all    8.65    0.00    2.63    9.92    0.00    0.34    0.00    0.00    0.00   78.46
01:48:33 PM  all    9.67    0.00    3.08   11.04    0.00    0.43    0.00    0.00    0.00   75.79
01:48:34 PM  all   12.41    0.00    3.32   11.31    0.00    0.26    0.00    0.00    0.00   72.70
01:48:35 PM  all   11.87    0.00    5.17   10.69    0.00    0.34    0.00    0.00    0.00   71.93
01:48:36 PM  all   12.96    0.00    3.50   11.51    0.00    0.17    0.00    0.00    0.00   71.87
01:48:37 PM  all   11.46    0.00    3.31   10.78    0.00    0.42    0.00    0.00    0.00   74.02
01:48:38 PM  all   12.17    0.00    3.49   10.98    0.00    0.26    0.00    0.00    0.00   73.11
01:48:39 PM  all   12.61    0.00    3.17   10.72    0.00    0.26    0.00    0.00    0.00   73.24
01:48:40 PM  all   13.79    0.00    4.34   11.32    0.00    0.09    0.00    0.00    0.00   70.47
01:48:41 PM  all   11.97    0.00    2.91   10.85    0.00    0.34    0.00    0.00    0.00   73.93
01:48:42 PM  all   10.32    0.00    3.24   11.34    0.00    0.43    0.00    0.00    0.00   74.68
